0168-0203-60,Clindamycin 1 % Lotion,Clindamycin Phosphate 1 % Ex Lotn,Clindamycin Phosphate 1 % Top Lotn,Clindamycin Phosphate 1 % Topical Lotion,

0168-0204-37,Lidocaine 5 % Ex Oint,Lidocaine 5 % External Oint,

0168-0258-15,Clotrimazole-Betamethasone 1-0.05 % Ex Crea,Clotrimazole-Betamethasone 1 %-0.05 % Topical Cream,

0168-0275-45,Metronidazole 0.75 % Top Gel,Metronidazole 0.75 % Topical Gel,

0168-0323-46,Metronidazole 0.75 % Ex Crea,Metronidazole 0.75 % Top Crea,Metronidazole 0.75 % Topical Cream,

0169-4060-13,Victoza 3-Pak 0.6 Mg/0.1 Ml (18 Mg/3 Ml) Subcutaneous Pen Injector,Victoza 3-Pak 0.6 Mg/0.1 Ml (18 Mg/3 Ml) Subq Pnij,

0169-5176-03,Vagifem 10 McG Vaginal Tablet,Vagifem 10 McG Va Tabs,

0169-6339-10,Novolog Flexpen 100 Unit/Ml Sc Sopn,Novolog Flexpen 100 Unit/Ml Subcutaneous,Novolog Flexpen 100 Unit/Ml Sc Inpn,Novolog Flexpen 100 Unit/Ml Subcut Sopn,Novolog Flexpen 100 Unit/Ml Subq Inpn,

0169-6438-10,Levemir Flextouch 100 Unit/Ml Subcutaneous Sopn,Levemir Flextouch 100 Unit/Ml (3 Ml) Subq Inpn,

0169-7501-11,Novolog 100 Unit/Ml Subcutaneous Solution,Novolog 100 Unit/Ml Sc Soln,Novolog 100 Unit/Ml Sq Soln,

0172-2083-60,Hydrochlorothiazide 25 Mg Po Tabs,Hydrochlorothiazide 25 Mg Tablet,Hydrochlorothiazide 25 Mg Or Tabs,

0172-3758-60,Lisinopril 5 Mg Oral Tab,Lisinopril 5 Mg Po Tabs,Lisinopril 5 Mg Tablet,

0172-3760-60,Lisinopril 20 Mg Po Tabs *H*,Lisinopril 20 Mg Tablet,Lisinopril 20 Mg Po Tabs,Lisinopril 20 Mg Tab,

0172-3925-60,Valium Oral,Diazepam 2 Mg Oral Tablet,

0172-3926-60,Diazepam 5 Mg Po Tabs,Diazepam 5 Mg Tablet,

0172-3927-60,Diazepam 10 Mg Tablet,Diazepam 10 Mg Po Tabs,

0172-4096-60,Baclofen 10 Mg Po Tabs,Baclofen 10 Mg Po Tab,Baclofen 10 Mg Tablet,

0172-4357-49,Ranitidine 150 Mg Tablet,Ranitidine Hcl 150 Mg Po Tabs,Ranitidine Hcl 150 Mg Po Tab,

0172-4364-60,Labetalol 100 Mg Tablet,Labetalol 100 Mg Po Tab,

0172-4365-60,Labetalol 200 Mg Po Tab,Labetalol 200 Mg Tablet,Labetalol 200 Mg Tab,Labetalol Hcl 200 Mg Po Tabs,Labetalol Hcl 200 Mg Or Tabs,

0172-4366-60,Labetalol Hcl 300 Mg Po Tabs,Labetalol 300 Mg Oral Tab,

0172-5032-60,Lisinopril-Hydrochlorothiazide 20-25 Mg Or Tabs,Lisinopril-Hydrochlorothiazide 20-25 Mg Po Tabs,

0172-5411-46,Fluconazole 100 Mg Po Tab,Fluconazole 100 Mg Tablet,

0172-5412-11,Fluconazole 150 Mg Po Tabs,Fluconazole 150 Mg Tablet,Fluconazole 150 Mg Or Tabs,

0172-5413-46,Fluconazole 200 Mg Tablet,Fluconazole 200 Mg Oral Tabs,

0172-5728-60,Famotidine 20 Mg Po Tabs,Famotidine 20 Mg Tablet,Famotidine 20 Mg Or Tabs,Famotidine 20 Mg Oral Tabs,Famotidine 20 Mg Oral Tablet,

0173-0135-55,Wellbutrin Sr 150 Mg Po Tb12,Wellbutrin Sr 150 Mg Tablet,Sustained-Release,

0173-0178-55,Wellbutrin 100 Mg Oral Tab,Wellbutrin 100 Mg Po Tabs,

0173-0344-14,Zantac 150 Mg Tablet,Zantac 150 Mg Po Tabs,

0173-0446-00,Zofran 4 Mg Po Tabs,Zofran 4 Mg Or Tabs,Zofran 4 Mg Tablet,Zofran (As Hydrochloride) 4 Mg Oral Tab,

0173-0447-00,Zofran 8 Mg Tablet,Zofran (As Hydrochloride) 8 Mg Oral Tab,

0173-0569-00,Zofran Odt 4 Mg Oral Tbdp,Zofran Odt 4 Mg Disintegrating Tablet,Zofran Odt 4 Mg Or Tbdp,Zofran Odt 4 Mg Po Tbdp,Zofran Odt 4 Mg Po Dispers Tab,

0173-0570-00,Zofran Odt 8 Mg Disintegrating Tablet,Zofran Odt 8 Mg Oral Tbdl,

0173-0682-20,Ventolin Hfa 90 McG/Actuation Aerosol Inhaler,Ventolin Hfa 108 (90 Base) McG/Act In Aers,Ventolin Hfa 108 (90 Base) McG/Act Inh Aers,Ventolin Hfa 90 McG/Actuation Inhl Hfaa,Ventolin Hfa 108 (90 Base) McG/Act Inhalation Aers,

0173-0697-00,Advair Diskus 500-50 McG/Dose Inhalation Aepb,Advair Diskus 500-50 McG/Dose In Dsdv,Advair Diskus 500 McG-50 McG/Dose Powder For Inhalation,Advair Diskus 500-50 McG/Dose In Aepb,

0173-0717-20,Advair Hfa 230 McG-21 McG/Actuation Aerosol Inhaler,Advair Hfa 230-21 McG/Act In Aero,

0178-0891-30,Citranatal Assure 35-1 & 300 Mg Po Misc,Citranatal Assure 35-1 & 300 Mg Oral Misc,

0185-0111-01,Amphetamine-Dextroamphetamine 10 Mg Oral Tabs,Amphetamine-Dextroamphetamine 10 Mg Po Tabs,Amphetamine Salt Combo 10 Mg Oral Tab,

0185-0205-01,Methimazole 5 Mg Oral Tab,Methimazole 5 Mg Oral Tabs,

0185-0210-01,Methimazole 10 Mg Po Tabs,Methimazole 10 Mg Tablet,

0185-0281-01,Metoprolol Succinate Er 25 Mg Tablet,Extended Release 24 Hr,Metoprolol Succinate Sr 25 Mg 24 Hr Tab (Toprol Xl),Metoprolol Succinate 25 Mg Oral 24hr Sr Tab,Metoprolol Succinate 25 Mg Oral Tb24,

0185-0371-01,Citalopram 10 Mg Tablet,Citalopram Hydrobromide 10 Mg Po Tabs,

0185-0372-01,Citalopram Hydrobromide 20 Mg Po Tabs,Citalopram 20 Mg Tablet,Citalopram 20 Mg Oral Tab,Citalopram 20mg Tab (Celexa Equiv),

0185-0373-01,Citalopram Hydrobromide 40 Mg Po Tabs,Citalopram 40mg Tab (Celexa Equiv),Citalopram 40 Mg Tablet,Citalopram Hydrobromide 40 Mg Or Tabs,Citalopram 40 Mg Oral Tab,

0185-0401-01,Amphetamine-Dextroamphetamine 20 Mg Po Tabs,Amphetamine-Dextroamphetamine 20 Mg Or Tabs,Amphetamine Salt Combo 20 Mg Tablet,Amphetamine Salt Combo 20 Mg Oral Tab,

0185-0404-01,Amphetamine Salt Combo 30 Mg Tablet,Amphetamine-Dextroamphetamine 30 Mg Or Tabs,Amphetamine-Dextroamphetamine 30 Mg Po Tabs,

0185-0415-01,Bupropion Hcl Er (Sr) 150 Mg Po Tb12,Bupropion Sr 150 Mg Tablet,Bupropion Hcl Sr 150 Mg Tablet,Sustained-Release,

0185-0648-01,Diphenhydramine 25 Mg Capsule,Benadryl Allergy Po,

0185-0932-30,Cyclosporine Modified 25 Mg Capsule,Cyclosporine Modified 25 Mg Po Caps,

0185-4400-10,Tizanidine 4 Mg Tablet,Tizanidine Hcl 4 Mg Or Tabs,Tizanidine Hcl 4 Mg Po Tabs,Tizanidine 4 Mg Oral Tab,

0186-0370-20,Symbicort 160 McG-4.5 McG/Actuation Hfa Aerosol Inhaler,Symbicort 160-4.5 McG/Act In Aero,

0186-0742-31,Prilosec 20 Mg Oral Cpdr,Prilosec 20 Mg Capsule,Delayed Release,Prilosec 20 Mg Po Cpdr,

0186-0916-12,Pulmicort Flexhaler 180 McG/Actuation Inhl Aepb,Pulmicort Flexhaler 180 McG/Actuation Breath Activated,

0186-5020-31,Nexium 20 Mg Capsule,Delayed Release,Nexium 20 Mg Oral Cpdr,

0186-5040-31,Nexium 40 Mg Po Cpdr,Nexium 40 Mg Capsule,Delayed Release,

01990002200340,Amoxicillin-Pot Clavulanate 875-125 Mg Po Tabs,Augmentin 875-125 Mg Po Tabs,Amoxicillin-Pot Clavulanate 875-125 Mg Or Tabs,Augmentin 875-125 Mg Or Tabs,Amoxicillin-Pot Clavulanate 875-125 Mg Oral Tabs,

02100020000110,Cephalexin 500 Mg Po Caps,Cephalexin 500 Mg Or Caps,Keflex 500 Mg Po Caps,

02200065050310,Cefuroxime Axetil 250 Mg Po Tabs,Ceftin 250 Mg Po Tabs,

02200065050315,Cefuroxime Axetil 500 Mg Or Tabs,Ceftin 500 Mg Or Tabs,

0228-2027-10,Alprazolam 0.25 Mg Po Tabs,Alprazolam 0.25 Mg Tablet,Alprazolam 0.25 Mg Oral Tab,Alprazolam 0.25mg Tab (Xanax Equiv),

0228-2029-10,Alprazolam 0.5 Mg Tablet,Alprazolam 0.5 Mg Po Tabs,Alprazolam 0.5 Mg Tab,

0228-2031-10,Alprazolam 1 Mg Po Tabs,Alprazolam 1 Mg Tablet,Alprazolam 1 Mg Po Tab,Alprazolam 1 Mg Tab,

0228-2057-10,Lorazepam 0.5 Mg Tablet,Lorazepam 0.5 Mg Oral Tab,Lorazepam 0.5 Mg Po Tabs,Lorazepam 0.5 Mg Po Tab,

0228-2059-10,Lorazepam 1 Mg Tablet,Lorazepam 1 Mg Oral Tab,

0228-2127-10,Clonidine Hcl 0.1 Mg Po Tabs,Clonidine Hcl 0.1 Mg Po Tab,Clonidine Hcl 0.1 Mg Tablet,

0228-2348-10,Propylthiouracil 50 Mg Oral Tab,Propylthiouracil 50 Mg Po Tabs,

0228-2551-06,Diclofenac Sodium 75 Mg Po Tbec,Diclofenac Sodium 75 Mg Tablet,Delayed Release,

0228-2636-11,Gabapentin 600 Mg Tablet,Gabapentin 600 Mg Po Tabs,Gabapentin 600 Mg Po Tab,Gabapentin 600 Mg Or Tabs,

0228-2672-11,Spironolactone 50 Mg Oral Tabs,Spironolactone 50 Mg Po Tab,Spironolactone 50 Mg Tablet,

0228-2820-11,Hydrochlorothiazide 12.5 Mg Oral Tabs,Hydrochlorothiazide 12.5 Mg Po Tabs,

0228-3481-11,Zolpidem Er 6.25 Mg Tablet,Extended Release,Multiphase,Zolpidem 6.25 Mg Oral Tbmp,

0245-0108-01,Ferrous Sulfate 325 Mg (65 Mg Iron) Oral Tbec Dr Tab,Ferrous Sulfate 325 Mg (65 Mg Iron) Tablet,Delayed Release,

0247-1053-20,Fioricet 50 Mg-325 Mg-40 Mg Tablet,Fioricet 50-325-40 Mg Oral Tab,

0247-1253-16,Flonase 50 McG/Act Na Susp,Flonase 50 McG/Actuation Nasal Spray,Suspension,

0299-5908-45,Epiduo 0.1-2.5 % Top Gel,Epiduo 0.1-2.5 % Ex Gel,

0310-0275-10,Seroquel 25 Mg Oral Tab,Seroquel 25 Mg Po Tabs,

0310-0751-39,Crestor 10 Mg Po Tabs,Crestor 10 Mg Tablet,

0310-6520-04,Bydureon 2 Mg Sc Susr,Bydureon 2 Mg Subcutaneous Extended Release Suspension,

03400010000320,Zithromax Z-Pak 250 Mg Po Tabs,Azithromycin 250 Mg Po Tabs,Azithromycin 250mg Tab (Zithromax Equiv),Zithromax Z-Pak 250 Mg Oral Tabs,Azithromycin 250 Mg Oral Tabs,Zithromax 250 Mg Po Tabs,

03400010000334,Azithromycin 500 Mg Po Tabs,Azithromycin 500 Mg Oral Tabs,Zithromax 500 Mg Po Tabs,

03500010000320,Clarithromycin 500 Mg Po Tabs,Clarithromycin 500 Mg Or Tabs,

0378-0018-01,Metoprolol Tartrate 25 Mg Tablet,Metoprolol Tartrate 25 Mg Po Tabs,Metoprolol Tartrate 25 Mg Oral Tab,Metoprolol Tartrate 25 Mg Or Tabs,

0378-0147-01,Indomethacin 50 Mg Po Caps,Indomethacin 50 Mg Capsule,

0378-0182-01,Propranolol Hcl 10 Mg Po Tabs,Propranolol 10 Mg Tablet,Propranolol 10 Mg Oral Tab,Propranolol 10 Mg Po Tab,

0378-0183-01,Propranolol Hcl 20 Mg Po Tabs,Propranolol 20 Mg Oral Tab,

0378-0184-01,Propranolol Hcl 40 Mg Po Tabs,Propranolol Hcl 40 Mg Oral Tabs,Propranolol 40 Mg Oral Tab,Propranolol 40 Mg Tablet,

0378-0218-01,Atenolol 25 Mg Po Tabs,Atenolol 25 Mg Tablet,

0378-0222-01,Chlorthalidone 25 Mg Oral Tab,Chlorthalidone 25 Mg Po Tabs,

0378-0373-01,Hydroxychloroquine Sulfate 200 Mg Po Tabs,Hydroxychloroquine 200 Mg Tablet,Hydroxychloroquine 200 Mg Oral Tab,Hydroxychloroquine Sulfate 200 Mg Oral Tabs,

0378-0433-01,Bupropion Hcl 75 Mg Oral Tab,Bupropion Hcl 75 Mg Po Tabs,Wellbutrin Po,

0378-0435-01,Bupropion Hcl 100 Mg Oral Tab,Bupropion Hcl 100 Mg Po Tabs,

0378-0472-01,Divalproex Er 250 Mg Tablet,Extended Release 24 Hr,Divalproex Sodium Er 250 Mg Po Tb24,

0378-0751-01,Cyclobenzaprine Hcl 10 Mg Po Tabs,Cyclobenzaprine Hcl 10 Mg Or Tabs,Cyclobenzaprine 10 Mg Tablet,Cyclobenzaprine 10 Mg Oral Tab,Cyclobenzaprine Hcl 10 Mg Oral Tabs,

0378-0771-01,Cyclobenzaprine 5 Mg Tablet,Cyclobenzaprine Hcl 5 Mg Po Tabs,Cyclobenzaprine 5 Mg Oral Tab,

0378-0871-99,Clonidine 0.1 Mg/24 Hr Td Weekly Patch,Clonidine Hcl 0.1 Mg/24hr Skin Ptwk,

0378-1089-01,Meloxicam 15 Mg Po Tabs,Meloxicam 15 Mg Or Tabs,

0378-1105-01,Glipizide 5 Mg Po Tabs,Glipizide 5 Mg Tablet,

0378-1110-01,Glipizide 10 Mg Tablet,Glipizide 10 Mg Po Tabs,

0378-1404-96,Rizatriptan Benzoate 10 Mg Po Tabs,Rizatriptan Benzoate 10 Mg Or Tabs,

0378-1458-01,Estradiol 2 Mg Tablet,Estradiol 2 Mg Po Tabs,

0378-1610-01,Dicyclomine 10 Mg Capsule,Dicyclomine 10 Mg Oral Cap,

0378-1620-01,Dicyclomine 20 Mg Tablet,Dicyclomine Hcl 20 Mg Po Tabs,

0378-1705-05,Pramipexole 0.25 Mg Tablet,Pramipexole Dihydrochloride 0.25 Mg Po Tabs,

0378-1707-05,Pramipexole Dihydrochloride 0.5 Mg Or Tabs,Pramipexole Dihydrochloride 0.5 Mg Po Tabs,

0378-1800-01,Levothyroxine 25 McG Tablet,Levothyroxine Sodium 25 McG Po Tabs,Levothyroxine Sodium 25 McG Or Tabs,Levothyroxine 25 McG Tab,Levothyroxine 25 McG Po Tab,Levothyroxine Sodium Po,

0378-1803-01,Levothyroxine Sodium 50 McG Po Tabs,Levothyroxine 50 McG Oral Tab,Levothyroxine Sodium 50 McG Or Tabs,Levothyroxine 50 McG Tablet,Levothyroxine Sodium 50 McG Oral Tablet,

0378-1805-01,Levothyroxine 75 McG Tablet,Levothyroxine 75 McG Oral Tab,Levothyroxine Sodium 75 McG Po Tabs,Levothyroxine 75 McG Oral Tablet,

0378-1807-01,Levothyroxine 88 McG Tablet,Levothyroxine Sodium 88 McG Po Tabs,Levothyroxine 88 McG Oral Tab,

0378-1809-01,Levothyroxine Sodium 100 McG Po Tabs,Levothyroxine Sodium 100 McG Or Tabs,Levothyroxine 100 McG Tablet,

0378-1811-01,Levothyroxine 112 McG Tablet,Levothyroxine Sodium 112 McG Po Tabs,Levothyroxine 112 McG Oral Tab,

0378-1813-01,Levothyroxine 125 McG Tablet,Levothyroxine Sodium 125 McG Po Tabs,Levothyroxine 125 McG Oral Tab,

0378-1815-01,Levothyroxine Sodium 150 McG Po Tabs,Levothyroxine 150 McG Tablet,Levothyroxine 150 McG Tab,

0378-1817-01,Levothyroxine Sodium 175 McG Po Tabs,Levothyroxine 175 McG Tablet,Levothyroxine Sodium 175 McG Or Tabs,

0378-1819-01,Levothyroxine Sodium 200 McG Po Tabs,Levothyroxine Sodium 200 McG Or Tabs,

0378-2042-01,Bromocriptine Mesylate 2.5 Mg Or Tabs,Bromocriptine 2.5 Mg Tablet,

0378-2071-05,Letrozole 2.5 Mg Po Tabs,Letrozole 2.5 Mg Tablet,

0378-2146-01,Spironolactone 25 Mg Po Tabs,Spironolactone 25 Mg Tablet,Spironolactone 25 Mg Oral Tab,

0378-2302-01,Prazosin 2 Mg Po Cap,Prazosin 2 Mg Capsule,

0378-2610-01,Amitriptyline 10 Mg Tablet,Amitriptyline Hcl 10 Mg Po Tabs,Amitriptyline Hcl 10 Mg Or Tabs,Amitriptyline 10 Mg Po Tab,

0378-2625-01,Amitriptyline Hcl 25 Mg Po Tabs,Amitriptyline 25 Mg Po Tab,Amitriptyline 25 Mg Tablet,

0378-3422-01,Nitrofurantoin Monohyd Macro 100 Mg Po Caps,Nitrofurantoin Monohydrate 100 Mg Oral Cap,Nitrofurantoin Monohyd/M-Cryst 100 Mg Oral Cap,Nitrofurantoin Monohydrate/Macrocrystals 100 Mg Capsule,Nitrofurantoin Monohyd Macro 100 Mg Or Caps,Macrobid Po,Nitrofurantoin Monohyd/M-Cryst 100 Mg Po Cap,

0378-3611-01,Liothyronine Sodium 5 McG Po Tabs,Liothyronine 5 McG Tablet,

0378-3635-01,Zyrtec Po,Cetirizine Hcl Or,

0378-3637-01,Cetirizine 10 Mg Tablet,Cetirizine Hcl 10 Mg Po Tabs,Cetirizine Hcl 10 Mg Or Tabs,Zyrtec Allergy Po,Cetirizine 10 Mg Oral Tab,

0378-3702-59,Rizatriptan Benzoate 10 Mg Po Tbdp,Rizatriptan 10 Mg Oral Rap Dis Tab,

0378-3855-77,Escitalopram Oxalate 5 Mg Po Tabs,Lexapro Po,

0378-3856-10,Escitalopram Oxalate 10 Mg Po Tabs,Escitalopram 10mg Tab (Lexapro Equiv),Escitalopram 10 Mg Tablet,Escitalopram Oxalate 10 Mg Or Tabs,

0378-3857-10,Escitalopram Oxalate 20 Mg Oral Tabs,Escitalopram Oxalate 20 Mg Po Tabs,

0378-4543-01,Dextroamphetamine-Amphetamine 10 Mg Tablet,Dextroamphetamine-Amphetamine 10 Mg Oral Tab,

0378-4546-01,Dextroamphetamine-Amphetamine 20 Mg Tablet,Dextroamphetamine-Amphetamine 20 Mg Oral Tab,

0378-4547-01,Dextroamphetamine-Amphetamine 30 Mg Tablet,Dextroamphetamine-Amphetamine 30 Mg Po Tab,

0378-5208-05,Amlodipine Besylate 2.5 Mg Po Tabs,Amlodipine 2.5 Mg Oral Tab,Amlodipine 2.5 Mg Tablet,

0378-5209-77,Amlodipine 5 Mg Oral Tab,Amlodipine 5 Mg Tablet,Amlodipine Besylate 5 Mg Po Tabs,

0378-5210-77,Amlodipine Besylate 10 Mg Po Tabs,Amlodipine 10mg Tab (Norvasc Equiv),Amlodipine Besylate 10 Mg Or Tabs,Amlodipine 10 Mg Tablet,Amlodipine 10 Mg Oral Tab,

0378-5340-01,Diltiazem Hcl Er 240 Mg Or Cp24,Diltiazem Hcl Er 240 Mg Po Cap Xr,

0378-5615-05,Levetiracetam 500 Mg Tablet,Levetiracetam 500 Mg Po Tabs,

0378-5617-05,Levetiracetam 750 Mg Tablet,Levetiracetam 750 Mg Po Tabs,

0378-6150-93,Omeprazole 20 Mg Po Cpdr,Omeprazole 20 Mg Capsule,Delayed Release,Omeprazole 20 Mg Oral Cpdr,Omeprazole 20 Mg Po Cpdr *S*,

0378-6323-05,Valsartan 160 Mg-Hydrochlorothiazide 25 Mg Tablet,Valsartan-Hydrochlorothiazide 160-25 Mg Po Tabs,

0378-6610-01,Oxybutynin Chloride Er 10 Mg Tablet,Extended Release 24 Hr,Oxybutynin Chloride 10 Mg Oral Tr24 Sr Tab,

0378-6727-01,Zonisamide 100 Mg Po Caps,Zonisamide 100 Mg Capsule,

0378-7280-53,Norethindrone Acetate 1 Mg-Ethinyl Estradiol 20 McG Tablet,Norethindrone Acet-Ethinyl Est 1-20 Mg-McG Po Tabs,Norethindrone Ac-Eth Estradiol 1-20 Mg-McG Oral Tab,

0378-7283-53,Norethin Ace-Eth Estrad-Fe 1-20 Mg-McG Po Tabs,Norethindrone 1 Mg & Eth. Estradiol 20 McG (21)-Iron 75 Mg (7) Tablet,

0378-7296-53,Desogestrel-E.Estradiol 0.15 Mg-0.02 Mg(21)/E.Estrad 0.01 Mg(5) Tablet,Desogestrel-Ethinyl Estradiol 0.15-0.02/0.01 Mg (21/5) Po Tabs,

0378-7732-93,Ondansetron 4 Mg Oral Tbdl,Ondansetron 4 Mg Oral Rap Dis Tab,Ondansetron 4 Mg Po Odt,Ondansetron 4 Mg Disintegrating Tablet,Ondansetron 4 Mg Po Tbdp,Ondansetron 4 Mg Oral Tbdp,Ondansetron 4 Mg Or Tbdp,Ondansetron 4 Mg Tab, Rapid Dissolve,Ondansetron 4 Mg Oral Disintegrating,Ondansetron 4 Mg Oral Tablet Disp,

0378-8688-54,Clindamycin Phos-Benzoyl Perox 1-5 % Ex Gel,Clindamycin 1 %-Benzoyl Peroxide 5 % Topical Gel,Clindamycin-Benzoyl Peroxide 1 %-5 % Topical Gel,

0378-9121-98,Fentanyl 25 McG/Hr Td Pt72,Fentanyl 25 McG/Hr Transdermal Patch,Fentanyl 25 McG/Hr Td 72hr Patch,

0378-9122-98,Fentanyl 50 McG/Hr Td Pt72,Fentanyl 50 McG/Hr Transdermal Patch,

0378-9123-98,Fentanyl 75 McG/Hr Td Pt72,Fentanyl 75 McG/Hr Transdermal Patch,

04000020000110,Doxycycline Monohydrate 100 Mg Or Caps,Doxycycline Monohydrate 100 Mg Po Caps,

04000020100310,Doxycycline Hyclate 100 Mg Po Tabs,Doxycycline Hyclate 100 Mg Or Tabs,

0406-0365-01,Hydrocodone 5 Mg-Acetaminophen 325 Mg Tablet,Hydrocodone-Acetaminophen 5-325 Mg Po Tabs,

0406-0512-01,Oxycodone-Acetaminophen 5 Mg-325 Mg Tablet,Oxycodone-Acetaminophen 5-325 Mg Oral Tab,Oxycodone-Acetaminophen 5-325 Mg Po Tab,Percocet Po,Oxycodone-Acetaminophen 5-325mg Tab (Percocet Equiv),Oxycodone-Acetaminophen 5-325 Mg Po Tabs,Oxycodone-Acetaminophen 5 Mg-325 Mg Tab,Oxycodone-Acetaminophen 5-325 Mg Or Tabs,Oxycodone-Acetaminophen 5-325 Mg Oral Tabs,

0406-0552-01,Oxycodone Hcl 5 Mg Or Tabs,Oxycodone 5 Mg Oral Tab,Oxycodone 5 Mg Po Tab,Oxycodone Hcl 5 Mg Po Tabs,Oxycodone 5 Mg Oral (Tablet),Oxycodone 5 Mg Tablet,Oxycodone Hcl 5 Mg Oral Tablet,Oxycodone Hcl 5 Mg Oral Tabs,

0406-3243-01,Hydromorphone 2 Mg Po Tab,Hydromorphone 2 Mg Oral Tab,Hydromorphone Hcl 2 Mg Po Tabs,Hydromorphone 2 Mg Tablet,

0406-3244-01,Hydromorphone 4 Mg Po Tab,Hydromorphone 4 Mg Oral Tab,Hydromorphone 4 Mg Tablet,Hydromorphone Hcl 4 Mg Po Tabs,

0406-8315-01,Morphine Er 15 Mg Tablet,Extended Release,Morphine 15 Mg Oral Tber,Morphine Sulfate Er 15 Mg Oral Tablet Cr,

0406-8330-01,Morphine Sulfate Er 30 Mg Po Tbcr,Morphine Sulfate Er 30 Mg Oral Tablet Cr,

0406-8380-01,Morphine Er 60 Mg Tablet,Extended Release,Morphine Sulfate Er 60 Mg Po Tbcr,

0430-0420-14,Lo Loestrin Fe 1 Mg-10 McG / 10 McG Oral Tabs,Lo Loestrin Fe 1 Mg-10 McG / 10 McG Po Tabs,Lo Loestrin Fe 1 Mg-10 McG (24)/10 McG (2) Tablet,Lo Loestrin Fe 1 Mg-10 McG / 10 McG Or Tabs,

0440-7010-01,Acetaminophen 325 Mg Po Tabs,Tylenol Po,Acetaminophen 325 Mg Oral Tabs,Acetaminophen 325 Mg Oral Tablet,

0440-7011-01,Acetaminophen 500 Mg Po Tabs,Tylenol Extra Strength Po,Acetaminophen 500 Mg Or Tabs,

0440-7127-30,Atorvastatin Calcium 40 Mg Po Tabs,Atorvastatin Calcium 40 Mg Or Tabs,

0440-7185-09,Benzonatate Po,Benzonatate 100 Mg Po Caps,

0440-7521-30,Fluoxetine Hcl 20 Mg Po Caps,Fluoxetine Hcl 20 Mg Or Caps,

0440-7617-12,Hydroxyzine Hcl 25 Mg Or Tabs,Hydroxyzine Hcl 25 Mg Po Tabs,

0440-7627-10,Ibuprofen 600 Mg Or Tabs,Ibuprofen 600 Mg Po Tabs,

0440-7627-30,Ibuprofen 600 Mg Oral Tabs,Ibuprofen 600 Mg Po Tabs,Ibuprofen 600 Mg Or Tabs,

0440-7628-20,Ibuprofen 800 Mg Po Tabs,Ibuprofen 800 Mg Or Tabs,

0440-7720-30,Lorazepam 0.5 Mg Or Tabs,Lorazepam 0.5 Mg Po Tabs,Lorazepam 0.5mg Tab (Ativan Equiv),Lorazepam 0.5 Mg Oral Tabs,

0440-7721-30,Lorazepam 1 Mg Po Tabs,Lorazepam 1 Mg Oral Tabs,Lorazepam 1 Mg Or Tabs,

0440-7796-04,Metronidazole 500 Mg Po Tabs,Metronidazole 500 Mg Oral Tabs,Metronidazole 500 Mg Oral Tablet,

0440-7796-14,Metronidazole 500 Mg Tablet,Metronidazole 500 Mg Oral Tablet,Metronidazole 500 Mg Oral Tab,Metronidazole 500 Mg Po Tab,

0440-7830-30,Multiple Vitamin Po Tabs,Multi Vitamin Daily Po,Multiple Vitamin Oral Tabs,

0440-8000-30,Oxybutynin 5mg Tab (Ditropan Equiv),Oxybutynin Chloride 5 Mg Po Tabs,

0440-8167-30,Prednisone 20 Mg Po Tabs,Prednisone 20 Mg Oral Tabs,

0440-8406-30,Sulfamethoxazole-Trimethoprim 800-160 Mg Or Tabs,Sulfamethoxazole-Trimethoprim 800-160 Mg Oral Tablet,

0440-8653-30,Vitamin E 400 Units Po Caps,Vitamin E 400 Units Oral Caps,

0456-1405-30,Bystolic 5 Mg Tablet,Bystolic 5 Mg Po Tabs,

0456-2020-01,Lexapro 20 Mg Oral Tabs,Lexapro 20 Mg Tablet,Lexapro 20 Mg Po Tabs,

0472-0117-20,Tretinoin 0.025 % Topical Cream,Tretinoin 0.025 % Ex Crea,

0487-9501-01,Albuterol Sulfate 2.5 Mg /3 Ml (0.083 %) Inhl Neb Soln,Albuterol Sulfate (2.5 Mg/3ml) 0.083% In Nebu,Albuterol Sulfate 2.5 Mg/3 Ml (0.083 %) Solution For Nebulization,Albuterol Sulfate 2.5 Mg/3 Ml (0.083 %) Neb Solution,Albuterol Sulfate 2.5 Mg /3 Ml (0.083 %) Inhl Nebu,

0487-9801-01,Ipratropium Bromide 0.02 % Inhl Soln,Ipratropium Bromide 0.02 % Inhalation Soln,

05000020100310,Ciprofloxacin 250 Mg Tab (Cipro Equiv),Cipro 250 Mg Oral Tabs,Ciprofloxacin Hcl 250 Mg Oral Tabs,

05000020100315,Ciprofloxacin Hcl 500 Mg Po Tabs,Cipro 500 Mg Po Tabs,Ciprofloxacin Hcl 500 Mg Or Tabs,Cipro 500 Mg Or Tabs,Ciprofloxacin 500 Mg Tab (Cipro Equiv),Cipro 500 Mg Oral Tabs,Ciprofloxacin Hcl 500 Mg Oral Tabs,

05000020100320,Ciprofloxacin Hcl 750 Mg Po Tabs,Cipro 750 Mg Po Tabs,

